time_ms,I,II,V1,V2,V3,V4,V5,V6
517.0,-0.037347797814633626,0.002523466169735122,0.022686010839675808,-0.03978936112559168,-0.044451074961562226,-0.04449435908417263,-0.04795955081048698,-0.042536371313293776
518.0,-0.03186391023468865,0.01115379063395686,0.022354883034997275,-0.03833169904365638,-0.04277248790687474,-0.04307099828083895,-0.0469724104645363,-0.041451249362122314
519.0,-0.027300895850299933,0.019348801727760063,0.02298427229440176,-0.0363913886814367,-0.04095111451757773,-0.04135319273999048,-0.045770564736884754,-0.04024352012154689
520.0,-0.024460210605628994,0.02599018146370672,0.02513732439131667,-0.03356304458076172,-0.03850844566166538,-0.03895932227649729,-0.04395067611232671,-0.03862463563973647
521.0,-0.02287578655985053,0.031009796003041552,0.028467285914042448,-0.029942480369119034,-0.0353285923644687,-0.03587984228088415,-0.04141338677339126,-0.03658274277514418
522.0,-0.021210128485127426,0.03519164058304418,0.03177336210034396,-0.026224956247969,-0.03190553969901113,-0.03263471421805353,-0.03854788049074157,-0.034458091459006475
523.0,-0.01833367169641959,0.039363600568346084,0.033743474144378525,-0.023259924160866068,-0.029005549377731917,-0.029972843601438884,-0.036014074029780296,-0.03273396639181193
524.0,-0.014209827359148804,0.04367778114539278,0.033874346265538875,-0.021342803306926488,-0.02696462603915239,-0.028255226553639684,-0.03419864221448178,-0.031606479894098594
525.0,-0.009826465695869115,0.047570375387888046,0.032849908979149064,-0.019837189749514386,-0.025245621523739395,-0.02702421383170453,-0.032788588092997284,-0.030660241402387624
526.0,-0.006252789685135611,0.050376240176519003,0.03203813391787667,-0.017526803327498015,-0.02273007086342379,-0.025208933337919643,-0.03090171828195179,-0.029028272770952792
527.0,-0.0037092490167255528,0.052017680327501266,0.032471328601948964,-0.013502089996789042,-0.01858505129754645,-0.02190386289264155,-0.02774142634652299,-0.026029696828505335
528.0,-0.0015127797744101607,0.053149915654178405,0.03410313042651099,-0.007931010779396366,-0.013023249304555562,-0.017142797519459976,-0.023259507896495925,-0.02178770649480978
529.0,0.0010895177344536421,0.05464008641672593,0.03590654478421049,-0.0021341537170605322,-0.007340152382162162,-0.012047220023170331,-0.018291756004867578,-0.01728121357805494
530.0,0.004028044275869268,0.05685983179363707,0.03669754027770953,0.002138931661990376,-0.0031574374476876395,-0.008176206303030495,-0.0140528229909752,-0.013742334725913975
531.0,0.006315353771666553,0.0594194405306495,0.0360103122304722,0.003790652843654818,-0.001390487582081549,-0.006504491722163186,-0.011365192191069797,-0.011846783567833969
532.0,0.006833483994431632,0.061524674594900956,0.0343496685215621,0.003070311363600635,-0.0016961530394346627,-0.006782720226546591,-0.010195893944697979,-0.011318863523195064
533.0,0.005312933312472576,0.0625906243703171,0.03268643912833091,0.0013570381244315394,-0.002828346945763012,-0.0077910895877987135,-0.00983114172673959,-0.011255856709806465
534.0,0.0027097509423870984,0.06263215120038983,0.03169096954490031,0.00019901490097067737,-0.0036028549595628727,-0.008294530789939067,-0.00951052822561503,-0.01090333621370463
535.0,0.0007063282557511754,0.06223234233166986,0.03137067102335832,0.00037748162103854593,-0.003658107902739096,-0.00791783247262681,-0.008997369518688975,-0.010246735456898968
536.0,0.0006897584338865681,0.0621875132238978,0.031342404380479104,0.0016858267036109625,-0.003414872521526103,-0.007233778696029949,-0.008658370229764543,-0.00994409713950727
537.0,0.002893130443566291,0.0630689635299288,0.03136675071299962,0.003449118087931087,-0.0033935969072844303,-0.007051163442405859,-0.009030882636691023,-0.010677367359167097
538.0,0.006282189980403358,0.06498697316392539,0.031589047704879275,0.005216522426882968,-0.0035941202285710225,-0.007572069914052083,-0.010233907324014762,-0.01247059727317229
539.0,0.009291519374549046,0.067742340123323,0.03228410436516586,0.007027218292011354,-0.003484743336473684,-0.00815321495828331,-0.011698890911127028,-0.014530563428257832
540.0,0.010922556503476883,0.07123005551102612,0.03337607123043855,0.009100677848675146,-0.0025279310220095337,-0.007837637030863667,-0.012478361350494583,-0.01573498042204828
541.0,0.011410849210940155,0.0756708575760593,0.034190909421133765,0.01131802906177333,-0.0007094535979082391,-0.006161269660500774,-0.01192380327596558,-0.01538726819895956
542.0,0.011937220666005761,0.08137502385038961,0.03371392375858352,0.013040124305910394,0.0014009471416835742,-0.003551353006285618,-0.010170265676143571,-0.013660518752723057
543.0,0.013584736407110633,0.08822542221648916,0.031226610990217785,0.013498175107243882,0.0030863317814610186,-0.0010197062498337947,-0.008009153254418547,-0.01140484789428626
544.0,0.016376814712877143,0.09538482304653723,0.02686787871092676,0.012449730625100741,0.00403774108749104,0.0005712417905883241,-0.006273970830728209,-0.009492069943859864
545.0,0.019187328036348615,0.10155536379393057,0.02168266704602173,0.010518643268435206,0.0045839980941702815,0.0010952633210482184,-0.005265908554120593,-0.008225381686561747
546.0,0.020576190373512396,0.10565969702350153,0.01709228516476765,0.008891938167906399,0.005426841392789608,0.0011875417549376995,-0.004650908966114416,-0.007259937486415778
547.0,0.01983553027262676,0.10749080058414714,0.014117115353898533,0.00856964317036421,0.007087017792581057,0.0017332086606103615,-0.0038312627389504262,-0.006028040199567875
548.0,0.017440870354621565,0.10788958668123118,0.012799905179343195,0.0096819003103907,0.009466934690190144,0.003215706931601562,-0.002436849307225324,-0.004244794153981918
549.0,0.014681494417595985,0.10829976930063069,0.012130777869919207,0.011300254326873975,0.011826144183246755,0.00537551349939408,-0.0005501080303071323,-0.0020719619712837698
550.0,0.012840192673523838,0.1099384833034879,0.010514654230714777,0.011821051015924816,0.013146601161287401,0.007366791637181874,0.0014461555141591208,0.00010046257738272426
551.0,0.01247509398353415,0.11309508098058184,0.006526157012829888,0.009645655221238315,0.01259771393252429,0.008237402142260652,0.003177601852426484,0.0019565548887958842
552.0,0.013240380287084222,0.11703873478109018,-0.0004904105281134481,0.0037552220023670327,0.00980091584963897,0.007373833680787766,0.004435314216697761,0.0033646638880617573
553.0,0.014372734840478853,0.12061588687610648,-0.010292873011167701,-0.006049199535449065,0.004805645067149436,0.004662753482757399,0.0050921189003755914,0.0042915502655441595
554.0,0.015469635366904563,0.12308610600054401,-0.022027044240735053,-0.019196224484704507,-0.0020903415027886153,0.0003778306325618701,0.00495855981318743,0.004699919415946561
555.0,0.0168698954297265,0.12454021796985969,-0.03460438573615286,-0.03453416112184017,-0.010485357373347434,-0.005036415754984366,0.003791054875618375,0.004546270223424349
556.0,0.019284409088171674,0.12559652681799935,-0.046928341046449475,-0.05058819468545912,-0.019895066149927254,-0.011132481285938968,0.0014697680545735815,0.0038348276461002053
557.0,0.02306466398397842,0.12668342223504137,-0.057985786336586805,-0.06585271490875025,-0.029696067527485128,-0.017525582550537856,-0.001815289623096815,0.0026391779804092203
558.0,0.027817203494756554,0.12756537428090206,-0.0669360039393219,-0.07902458064644546,-0.039088447339054644,-0.02385517613393189,-0.0055350399106422156,0.0010880701459419233
559.0,0.032651553533516356,0.12757478342786366,-0.07324901482126818,-0.08911179061770202,-0.04715928329463093,-0.029681139221913407,-0.008993114435760308,-0.0006330417075481412
560.0,0.03674967051569748,0.12640186281466964,-0.07686713251903832,-0.0955316660647826,-0.05309945827404018,-0.03444558994496061,-0.011611712859442583,-0.002264202332500474
561.0,0.03978335975946057,0.12473502819051278,-0.07832484935060481,-0.09832390083101296,-0.05651960485480534,-0.037632543685112686,-0.01316182295614728,-0.0034935058526120773
562.0,0.041946421777058554,0.12408889461055085,-0.07866219950192854,-0.09827669510602946,-0.05761643622930142,-0.039026910354213976,-0.013767093517955322,-0.00403196850376185
563.0,0.043647667903260794,0.12587102365565328,-0.07896301338448652,-0.09657850179746341,-0.05693327995136169,-0.03876628202964709,-0.013641223037434324,-0.0036691662590320117
564.0,0.04508285052543973,0.13042192521840237,-0.07967117202199571,-0.0940558793363357,-0.05485306366890166,-0.03708166966595895,-0.012763968071822136,-0.0022722932150810067
565.0,0.045991361791059795,0.13672388817281625,-0.08023186881719624,-0.09069160875682988,-0.0513637188732903,-0.034062583426981756,-0.0108456081197122,0.00018248919735687594
566.0,0.04583744068712625,0.14289064368946838,-0.07951072498732292,-0.08600518798906052,-0.046424522629753544,-0.029819793919196032,-0.00771123418479534,0.003469255822571478
567.0,0.044347815240562694,0.14706674000302472,-0.07678896056914367,-0.07999834924289818,-0.04057738971719759,-0.02491254770333088,-0.0037806064784925604,0.00698004694078402
568.0,0.041965083393795365,0.1482322562381891,-0.07254938307184979,-0.07374727248334319,-0.03512861756963187,-0.0205058114174492,-0.0001413510019248592,0.0098175201846055
569.0,0.039738986845972095,0.14651143839834085,-0.0683714461335974,-0.06905607863448497,-0.03164564056109463,-0.017950633537571394,0.0019459709486965744,0.011162055986578203
570.0,0.03863194572892002,0.14287167709989412,-0.06596121424504844,-0.06743713345166125,-0.03113655696632302,-0.018046372601581817,0.0017762040098565357,0.010722388831107666
571.0,0.03878714281021776,0.13849606811903098,-0.06603084381338191,-0.0692091966043586,-0.033501779792814365,-0.020538550247006356,-0.000359065293011631,0.008985162124955226
572.0,0.039426310662592695,0.13431319608776984,-0.06787330830367233,-0.07336264178646196,-0.03762004126987671,-0.02422950078045571,-0.003327257231864337,0.00705430955746178
573.0,0.03953359455807275,0.130930596796836,-0.06996633448435072,-0.07825266988699847,-0.04201050858920974,-0.027654439835363684,-0.005818053112080106,0.006086582971598595
574.0,0.03878674713772994,0.12878876973584,-0.07115051333803916,-0.08259142875748844,-0.04563903584486846,-0.029902095730127386,-0.007088545025555664,0.006624009786398722
575.0,0.03796830253802252,0.128219663836878,-0.07146305747096904,-0.0860339968840228,-0.048337557206702256,-0.031049979587900536,-0.007297081987636993,0.008279177092808879
576.0,0.03850519359853998,0.12930829677253358,-0.07198291108982939,-0.08901837994984027,-0.050603548242729626,-0.031931860076585994,-0.007219393088961825,0.010023228353507415
577.0,0.04143339960739599,0.13165957943516177,-0.07385197386969442,-0.0921059025261505,-0.05303262091683769,-0.03342993035075477,-0.007613764638953703,0.010862130217236797
578.0,0.04650398196844296,0.13425498336753974,-0.07728145144838082,-0.09538490766108075,-0.055868875434793186,-0.035832766107258204,-0.008758791326034162,0.010383273981518825
579.0,0.052140864399487834,0.13565558925407792,-0.08130828957656848,-0.09836392984099858,-0.058941178301835484,-0.03871949858900929,-0.01046929946125793,0.008813227463901788
580.0,0.05644140591435238,0.13467590442459268,-0.08444482932179585,-0.10037973832404451,-0.06188199599963391,-0.041380302443486575,-0.012432585275138262,0.0066776796234135505
581.0,0.058551430319558576,0.1311525253011789,-0.08569796487330167,-0.10116402600338814,-0.06437931150473906,-0.04336093658986154,-0.014475101497461288,0.0044377576356878405
582.0,0.0592589196040366,0.12608070017985515,-0.08519506233948712,-0.10109697647506742,-0.06631538132175264,-0.04469451793325891,-0.01655243737772887,0.0023617456641120485
583.0,0.060188438074787236,0.12082771181743376,-0.08397035284325725,-0.10094360553832848,-0.06777947020108199,-0.04573249464513268,-0.018588979084841386,0.0005898011467538008
584.0,0.06220733707826288,0.11603318601680232,-0.08309775416073904,-0.10131285185424554,-0.06899301978359676,-0.04682843786125741,-0.020415775484961783,-0.0007969278625409968
585.0,0.06444001993637824,0.11116792506442438,-0.0828599610333526,-0.10230109894767025,-0.07020511759826134,-0.04816604741395207,-0.02189641972897932,-0.0018013895668536257
586.0,0.06483206209619893,0.1051418144470052,-0.08262830540577776,-0.10360255131912678,-0.07163208321911672,-0.04981405746136792,-0.023113660994229977,-0.002574302425304872
587.0,0.06185053533366861,0.09743249269460542,-0.08154306198384735,-0.10495702789385476,-0.0734691237750355,-0.051869056537556385,-0.024420969070257165,-0.003403606991197612
588.0,0.05586343112814797,0.08877661738188727,-0.07937968929207619,-0.10649913453186134,-0.07589690739515818,-0.05448410929217816,-0.026264360343637015,-0.004580681639698325
589.0,0.048982693392573294,0.08082125050657353,-0.0768061218581046,-0.10864286561328709,-0.0789751200666737,-0.057708806729016515,-0.028859408251273068,-0.006209611635264239
590.0,0.04346789667763963,0.07495810244215607,-0.07476559894107027,-0.11154629355435541,-0.08243950982189135,-0.06126666818351793,-0.03194583278300369,-0.00809824956876393
591.0,0.039988434662240016,0.07123270531293725,-0.07348333598453502,-0.11460121858108877,-0.08558603022073302,-0.0644934943248043,-0.03483320859675136,-0.009845093988767187
592.0,0.037111181200903454,0.06820030068790763,-0.0719525995068344,-0.1164426870480083,-0.08745161028463824,-0.06657428441006004,-0.036780135033090244,-0.011125274468345853
593.0,0.0323471508244952,0.06386616500833933,-0.06842345741729058,-0.11561805032832438,-0.08730734993666867,-0.06699797638869232,-0.03750699999457647,-0.012027995354732642
594.0,0.02389895999465337,0.057010139368893396,-0.06161564487986709,-0.11152976656025855,-0.08517673154574343,-0.06594239979073377,-0.03748388928385142,-0.013185392527280283
595.0,0.011841988034983075,0.04796345115248658,-0.05173346861183115,-0.10496863684953672,-0.08195937455855287,-0.06428400159507995,-0.03772407258616637,-0.015490226322933379
596.0,-0.0019757527453176365,0.03837636409731449,-0.04048665135252582,-0.09779027465802774,-0.07899110937459952,-0.06316854643917426,-0.03917339663294701,-0.019499833731742702
597.0,-0.015075415694426638,0.030203859621371676,-0.030143435724183508,-0.09193147611539443,-0.07733314391972995,-0.0634129111525145,-0.0421415538397872,-0.024966459688035174
598.0,-0.02565331998106822,0.024585769161683917,-0.02237225318362253,-0.08847003127091309,-0.07731116289563772,-0.06514560060282791,-0.0462042301989476,-0.03092477211389229
599.0,-0.033212803227796996,0.02132215253293352,-0.017643431241454545,-0.08736150793380619,-0.07859956835915101,-0.06791669579053415,-0.05060931509729561,-0.03631171055584335
